x_nm,Dtrap_1000h,Nt_eff_cm3_1000h,case_label
85.94780920614896,0.4019934391697348,2.0179572286528253e+17,"1.00 sun, 400 K"
85.94780920614896,0.4019934391697348,2.0179572286528253e+17,"1.00 sun, 400 K"
86.47141644001839,0.3989658191468992,2.0028342666387616e+17,"1.00 sun, 400 K"
86.47141644001839,0.3989658191468992,2.0028342666387616e+17,"1.00 sun, 400 K"
86.99502367388786,0.395996714428417,1.988003588569943e+17,"1.00 sun, 400 K"
86.99502367388786,0.395996714428417,1.988003588569943e+17,"1.00 sun, 400 K"
87.51863090775728,0.3930865632903635,1.9734673836353654e+17,"1.00 sun, 400 K"
87.51863090775728,0.3930865632903635,1.9734673836353654e+17,"1.00 sun, 400 K"
88.04223814162674,0.3902344160911703,1.9592209083753955e+17,"1.00 sun, 400 K"
88.04223814162674,0.3902344160911703,1.9592209083753955e+17,"1.00 sun, 400 K"
88.56584537549617,0.3874378593840928,1.9452521076235434e+17,"1.00 sun, 400 K"
88.56584537549617,0.3874378593840928,1.9452521076235434e+17,"1.00 sun, 400 K"
89.08945260936561,0.3846934484311116,1.9315437749134022e+17,"1.00 sun, 400 K"
89.08945260936561,0.3846934484311116,1.9315437749134022e+17,"1.00 sun, 400 K"
89.61305984323508,0.3819973734640502,1.918076880452931e+17,"1.00 sun, 400 K"
89.61305984323508,0.3819973734640502,1.918076880452931e+17,"1.00 sun, 400 K"
90.1366670771045,0.3793460112375266,1.904833326131445e+17,"1.00 sun, 400 K"
90.1366670771045,0.3793460112375266,1.904833326131445e+17,"1.00 sun, 400 K"
90.66027431097396,0.3767362135312388,1.8917973865885376e+17,"1.00 sun, 400 K"
90.66027431097396,0.3767362135312388,1.8917973865885376e+17,"1.00 sun, 400 K"
91.18388154484336,0.3741653758366901,1.878956052304267e+17,"1.00 sun, 400 K"
91.18388154484336,0.3741653758366901,1.878956052304267e+17,"1.00 sun, 400 K"
91.7074887787128,0.3716313875277796,1.866298780701259e+17,"1.00 sun, 400 K"
91.7074887787128,0.3716313875277796,1.866298780701259e+17,"1.00 sun, 400 K"
92.2310960125823,0.3691325412594358,1.8538170435908816e+17,"1.00 sun, 400 K"
92.2310960125823,0.3691325412594358,1.8538170435908816e+17,"1.00 sun, 400 K"
92.75470324645173,0.3666674418957689,1.841503872269365e+17,"1.00 sun, 400 K"
92.75470324645173,0.3666674418957689,1.841503872269365e+17,"1.00 sun, 400 K"
93.27831048032115,0.3642349299610419,1.829353475155404e+17,"1.00 sun, 400 K"
93.27831048032115,0.3642349299610419,1.829353475155404e+17,"1.00 sun, 400 K"
93.80191771419058,0.3618340222089964,1.8173609409339373e+17,"1.00 sun, 400 K"
93.80191771419058,0.3618340222089964,1.8173609409339373e+17,"1.00 sun, 400 K"
94.32552494806004,0.3594638672092674,1.8055220167102906e+17,"1.00 sun, 400 K"
94.32552494806004,0.3594638672092674,1.8055220167102906e+17,"1.00 sun, 400 K"
94.84913218192948,0.3571237127271506,1.793832945072117e+17,"1.00 sun, 400 K"
94.84913218192948,0.3571237127271506,1.793832945072117e+17,"1.00 sun, 400 K"
95.37273941579896,0.3548128819062226,1.7822903451215818e+17,"1.00 sun, 400 K"
95.37273941579896,0.3548128819062226,1.7822903451215818e+17,"1.00 sun, 400 K"
95.8963466496684,0.3525307558670367,1.7708911255558483e+17,"1.00 sun, 400 K"
95.8963466496684,0.3525307558670367,1.7708911255558483e+17,"1.00 sun, 400 K"
96.4199538835378,0.3502767609370157,1.7596324208803933e+17,"1.00 sun, 400 K"
96.4199538835378,0.3502767609370157,1.7596324208803933e+17,"1.00 sun, 400 K"
